booking_id,customer_id,driver_id,time_of_day,pickup_area,drop_area,ride_status,estimated_time,actual_time,fare_amount,driver_rating,customer_rating,vehicle_type,day_of_week,surge_multiplier
278,16124,1024,morning,Area_10,Area_15,completed,26,38,484,3.97,4.4,mini,Mon,1
279,17071,,afternoon,Area_9,Area_4,no_driver_found,23,,464,,4.23,sedan,Sat,1
280,10859,1914,morning,Area_18,Area_3,completed,24,35,350,3.78,3.88,mini,Wed,1.5
281,16136,1574,evening,Area_20,Area_13,completed,12,15,448,2.63,4.82,sedan,Fri,1.5
282,19519,,morning,Area_11,Area_18,no_driver_found,7,,397,,3.16,suv,Tue,1.2
283,10690,1749,night,Area_4,Area_13,completed,28,38,466,4.36,4.48,sedan,Tue,1.2
284,18636,1769,afternoon,Area_11,Area_7,completed,21,18,261,2.59,4.57,sedan,Wed,1.5
285,17352,1062,evening,Area_8,Area_4,cancelled_by_customer,22,,,4.46,3.84,mini,Thu,1
286,15103,1613,evening,Area_11,Area_4,completed,19,16,390,2.53,3.82,mini,Fri,1.5
287,10195,,evening,Area_18,Area_7,no_driver_found,7,,188,,4.61,suv,Tue,1.5
288,12854,1176,evening,Area_20,Area_13,completed,27,37,111,4.47,4.26,mini,Mon,1.5
289,18143,1075,morning,Area_19,Area_13,completed,7,10,229,4.49,4.77,suv,Sat,1.2
290,15520,1044,afternoon,Area_15,Area_5,cancelled_by_driver,27,,220,3.46,3.98,suv,Fri,1.5
291,18306,1649,evening,Area_18,Area_1,cancelled_by_driver,21,,205,4.73,3.48,sedan,Mon,1
292,13360,1174,morning,Area_7,Area_15,completed,26,37,461,4.04,4.11,sedan,Mon,2
293,14188,1929,evening,Area_15,Area_10,cancelled_by_driver,5,,492,3.53,4.74,suv,Fri,1.2
294,19012,1102,evening,Area_7,Area_17,completed,11,20,404,4.2,4.55,mini,Mon,1.5
295,13904,1072,evening,Area_3,Area_15,cancelled_by_customer,25,,495,4.7,4.46,mini,Mon,1.5
296,14994,1428,night,Area_12,Area_19,completed,26,31,278,2.96,4.71,suv,Fri,1
297,15991,1184,afternoon,Area_18,Area_19,cancelled_by_driver,20,,273,4.69,3.78,suv,Thu,1
298,19961,,evening,Area_18,Area_2,no_driver_found,17,,124,,4.89,mini,Wed,2
299,19277,1897,morning,Area_8,Area_4,completed,24,31,201,4.82,3.76,mini,Mon,1
300,19695,1428,morning,Area_15,Area_16,cancelled_by_customer,29,,,3.96,4.56,sedan,Thu,1.5
301,10990,1726,morning,Area_12,Area_7,cancelled_by_driver,13,,462,4.37,4.82,suv,Fri,1.5
302,17404,1615,evening,Area_5,Area_10,cancelled_by_customer,16,,,4.28,3.77,suv,Tue,1
303,10857,,afternoon,Area_12,Area_11,no_driver_found,19,,415,,3.77,suv,Tue,1
304,10922,1916,night,Area_6,Area_15,completed,7,9,301,3.82,4.65,suv,Sat,1
305,18960,1203,morning,Area_15,Area_4,cancelled_by_customer,27,,,2.72,4.4,mini,Sun,1
306,18092,1503,afternoon,Area_3,Area_15,completed,9,19,257,3.57,3.4,suv,Fri,1.5
307,19306,1298,night,Area_11,Area_1,cancelled_by_customer,26,,460,2.74,5,mini,Tue,1
308,16644,1970,morning,Area_15,Area_16,completed,17,30,370,3.4,4.57,suv,Sat,1
309,10067,1514,morning,Area_18,Area_17,cancelled_by_customer,8,,495,3.78,3.01,mini,Fri,1
310,17876,1539,evening,Area_10,Area_11,completed,29,41,290,3.45,3.74,suv,Wed,1.5
311,12961,1906,afternoon,Area_18,Area_4,completed,26,39,249,3.98,3.11,suv,Sun,1.5
312,16982,1850,night,Area_11,Area_12,completed,9,14,138,4.12,3.55,mini,Sun,1.2
313,15162,1058,morning,Area_18,Area_15,completed,21,31,221,4.21,3.05,suv,Thu,1
314,13875,1741,afternoon,Area_6,Area_3,cancelled_by_driver,28,,169,2.88,4.15,sedan,Tue,1
315,15866,1941,evening,Area_11,Area_20,completed,12,16,493,4.04,3.49,suv,Fri,2
316,17431,1824,night,Area_9,Area_3,cancelled_by_driver,23,,291,4.23,4.21,suv,Sun,1
317,16065,1097,evening,Area_7,Area_12,completed,21,34,143,3.27,4.1,suv,Thu,1.5
318,18775,1637,morning,Area_18,Area_6,completed,28,34,495,2.87,4.95,suv,Wed,1
319,15457,1515,afternoon,Area_10,Area_7,completed,21,21,204,4.94,3.34,sedan,Sun,1
320,16059,1354,night,Area_2,Area_11,completed,18,19,271,3.76,3.29,sedan,Sun,1.2
321,18080,1971,morning,Area_10,Area_10,completed,25,23,344,3.37,4.09,suv,Tue,1
322,10446,1719,afternoon,Area_7,Area_13,completed,21,26,119,2.99,3.98,sedan,Wed,1
323,19040,1876,evening,Area_16,Area_18,completed,20,23,275,3.78,4.81,mini,Fri,1
324,16263,1421,evening,Area_14,Area_4,cancelled_by_driver,11,,151,4.15,3.28,mini,Sat,1
325,14482,1543,night,Area_2,Area_16,completed,26,28,279,3.43,4.57,suv,Thu,1.2
326,16531,1486,evening,Area_5,Area_20,cancelled_by_customer,29,,206,3.05,4.75,mini,Fri,1
327,15447,1272,night,Area_20,Area_20,cancelled_by_customer,17,,,3.65,3.7,sedan,Wed,1
328,10721,1001,morning,Area_8,Area_15,completed,17,20,308,4.4,3.31,suv,Mon,1
329,16992,,evening,Area_18,Area_14,no_driver_found,22,,348,,3.09,suv,Thu,1.2
330,19480,1719,evening,Area_12,Area_20,completed,5,10,261,4.49,4.51,suv,Thu,2
331,16416,1682,evening,Area_8,Area_8,completed,16,13,186,3.48,4.5,mini,Tue,1.5
332,16999,1370,evening,Area_6,Area_18,completed,10,11,271,2.72,3.57,mini,Fri,1
333,17538,1118,night,Area_19,Area_7,cancelled_by_driver,21,,85,3.29,4.7,sedan,Tue,1.2
334,15869,1354,night,Area_13,Area_20,completed,21,26,307,4.98,3.62,suv,Thu,1.2
335,10183,1366,afternoon,Area_8,Area_1,completed,16,20,287,3,3.33,suv,Sun,1
336,14247,1834,night,Area_2,Area_3,completed,28,34,152,4.38,4.16,mini,Wed,1.5
337,16995,1433,evening,Area_15,Area_3,completed,16,21,260,4.29,4.71,suv,Thu,1
338,16589,1468,afternoon,Area_1,Area_2,cancelled_by_driver,7,,457,4.66,4.64,mini,Mon,1.2
339,12672,1069,morning,Area_14,Area_20,cancelled_by_driver,19,,381,3.96,3.78,suv,Thu,1.2
340,17347,1344,evening,Area_18,Area_3,cancelled_by_driver,26,,439,4.75,3.8,mini,Sun,1.2
341,12866,1513,afternoon,Area_13,Area_5,cancelled_by_customer,28,,316,3.07,4.79,sedan,Wed,1.2
342,16686,1246,evening,Area_13,Area_8,completed,26,31,182,3.58,3.7,mini,Thu,2
343,14117,1208,evening,Area_5,Area_15,completed,5,2,328,3.4,4.65,sedan,Wed,1.2
344,16509,1162,afternoon,Area_15,Area_17,completed,21,30,224,3.4,4.83,sedan,Sun,1.5
345,16049,1216,morning,Area_13,Area_17,completed,25,24,139,4.83,4.37,sedan,Sun,1
346,17566,1555,afternoon,Area_6,Area_18,completed,22,22,352,4.61,3.45,suv,Sun,2
347,16524,1871,night,Area_17,Area_3,cancelled_by_driver,23,,483,3.51,4.67,mini,Sun,1.2
348,14827,1719,afternoon,Area_4,Area_13,completed,10,20,447,3.22,4.11,sedan,Thu,1
349,13847,1961,afternoon,Area_13,Area_2,completed,7,11,359,3.16,3.63,suv,Thu,2
350,14266,1571,night,Area_16,Area_3,cancelled_by_driver,14,,309,4.19,3.86,sedan,Fri,1.2
351,11764,1456,evening,Area_14,Area_12,completed,8,10,367,3.12,4.09,sedan,Thu,1
352,10725,1808,morning,Area_3,Area_10,cancelled_by_customer,15,,,4.91,3.79,sedan,Wed,2
353,19032,1529,night,Area_16,Area_11,completed,17,23,82,2.98,3.92,suv,Tue,2
354,19208,1489,evening,Area_15,Area_20,completed,27,25,316,3.61,4.59,sedan,Tue,1.2
355,13792,1404,afternoon,Area_14,Area_3,cancelled_by_customer,24,,127,3.08,3.05,sedan,Tue,1
356,18430,1430,night,Area_11,Area_16,completed,21,35,266,2.53,4.57,sedan,Thu,1.2
357,10140,1011,afternoon,Area_2,Area_15,completed,12,15,270,3.87,3.1,sedan,Wed,1
358,16543,1925,night,Area_4,Area_8,completed,9,21,371,3.34,4.74,sedan,Tue,1
359,17478,1020,evening,Area_5,Area_3,cancelled_by_customer,19,,307,3.88,3.43,mini,Thu,1.2
360,19021,1426,evening,Area_2,Area_16,completed,22,23,435,3.34,4.61,sedan,Fri,1.2
361,11032,1147,afternoon,Area_15,Area_4,completed,13,16,482,4.69,4.58,sedan,Tue,1.2
362,14675,1617,morning,Area_11,Area_5,cancelled_by_driver,26,,403,2.7,4.99,suv,Tue,1
363,18207,1143,evening,Area_19,Area_2,cancelled_by_driver,24,,217,3.33,4.13,sedan,Sun,1
364,17392,1606,night,Area_1,Area_11,cancelled_by_driver,27,,420,2.54,4.64,suv,Thu,1.5
365,19009,1295,morning,Area_10,Area_7,cancelled_by_driver,6,,185,2.76,3.25,suv,Wed,1.5
366,13867,1677,night,Area_10,Area_17,completed,26,24,384,3.94,3.86,mini,Fri,1.2
367,11260,,afternoon,Area_1,Area_13,no_driver_found,28,,440,,4.3,sedan,Mon,1.2
368,13809,1863,night,Area_9,Area_16,completed,6,4,91,3.66,3.03,suv,Thu,1
369,12172,1339,evening,Area_4,Area_2,cancelled_by_driver,29,,157,4.51,4.18,suv,Fri,1
370,14535,1205,morning,Area_18,Area_14,completed,6,14,229,4.29,3.59,mini,Mon,1
371,15874,1103,night,Area_6,Area_3,cancelled_by_driver,27,,444,3.04,4.32,sedan,Sun,1
372,18872,1555,morning,Area_16,Area_17,cancelled_by_driver,17,,166,3.36,3.27,sedan,Sun,1.2
373,15229,1082,afternoon,Area_20,Area_8,completed,18,29,122,4.28,3.71,sedan,Sat,1
374,14603,1961,evening,Area_20,Area_3,cancelled_by_customer,9,,280,4.53,3.77,suv,Mon,1.2
375,11581,1610,afternoon,Area_12,Area_11,completed,11,22,133,3.83,4.75,suv,Mon,1
376,15594,1674,afternoon,Area_1,Area_17,completed,6,8,87,2.83,4.26,mini,Thu,1
377,15162,1051,evening,Area_19,Area_6,cancelled_by_customer,17,,,2.56,3.57,suv,Thu,1
378,16582,1206,evening,Area_19,Area_11,completed,17,22,99,4.58,4.95,sedan,Wed,1.2
379,11466,1937,evening,Area_6,Area_2,cancelled_by_customer,15,,,3.13,3.62,sedan,Sun,1.2
380,10599,1820,afternoon,Area_4,Area_12,cancelled_by_driver,10,,445,4.85,4.06,mini,Fri,1
381,18982,1214,evening,Area_20,Area_4,cancelled_by_driver,15,,384,3.27,3.74,sedan,Thu,1.2
382,12547,1749,evening,Area_19,Area_1,completed,8,18,413,3.75,3.21,mini,Fri,1
383,17657,1319,morning,Area_19,Area_6,cancelled_by_customer,14,,126,3.64,3.79,suv,Sat,1.2
384,11211,1747,morning,Area_10,Area_10,completed,29,32,460,4.67,3.59,sedan,Thu,1
385,18947,1945,evening,Area_4,Area_1,completed,11,25,268,3.36,4.61,suv,Wed,1.2
386,13622,,evening,Area_18,Area_16,no_driver_found,7,,126,,4.23,sedan,Tue,1.5
387,18448,1252,afternoon,Area_11,Area_2,completed,16,24,301,3.27,3.39,suv,Tue,1
388,17928,1356,night,Area_6,Area_6,completed,16,20,231,3.79,4.16,sedan,Mon,1
389,15811,1116,morning,Area_7,Area_9,cancelled_by_customer,26,,,3.07,4.13,suv,Fri,1
390,19082,1579,morning,Area_7,Area_11,completed,22,30,265,2.62,4.64,sedan,Thu,1
391,19627,1862,afternoon,Area_2,Area_12,cancelled_by_customer,10,,104,2.54,3.49,suv,Sun,1
392,15506,1878,afternoon,Area_5,Area_5,completed,14,20,330,2.7,3.88,suv,Tue,1.2
393,18531,1121,morning,Area_6,Area_12,completed,19,21,156,4.71,3.54,suv,Thu,2
394,19030,1014,morning,Area_8,Area_16,completed,17,16,88,4.9,3.1,sedan,Tue,1.2
395,19915,1011,morning,Area_5,Area_12,completed,5,11,287,3.24,3.15,sedan,Sat,1.5
396,11342,1657,evening,Area_11,Area_6,completed,19,20,104,3.46,4.11,mini,Thu,1
397,19733,1903,evening,Area_15,Area_9,completed,12,9,147,2.75,4.91,suv,Sat,1
398,10494,1587,afternoon,Area_20,Area_18,completed,19,33,145,2.78,3.66,mini,Tue,1.2
399,14658,1727,evening,Area_19,Area_3,cancelled_by_driver,11,,388,4.9,4.46,suv,Sun,1.2
400,15730,1036,evening,Area_19,Area_18,completed,16,13,482,2.67,3.36,sedan,Sun,1.2
401,12841,1084,afternoon,Area_13,Area_16,completed,20,19,252,2.9,4.9,mini,Mon,1
402,11882,1918,afternoon,Area_19,Area_11,completed,15,24,225,2.9,3.94,mini,Thu,1.2
403,14340,1648,morning,Area_8,Area_19,cancelled_by_driver,14,,214,3.91,3.52,mini,Mon,1.5
404,18219,1400,evening,Area_16,Area_13,cancelled_by_driver,17,,256,3.15,3.84,mini,Tue,1
405,18052,1502,afternoon,Area_6,Area_11,completed,29,31,469,3.96,4.88,suv,Mon,1
406,14603,1944,morning,Area_17,Area_20,cancelled_by_driver,28,,316,4.11,3.55,sedan,Wed,1
407,11871,1929,evening,Area_19,Area_19,completed,29,41,261,3.93,3.36,suv,Tue,2
408,15051,1273,afternoon,Area_6,Area_6,completed,13,25,118,4.43,4.43,mini,Mon,1.5
409,13332,1819,evening,Area_8,Area_9,completed,17,22,233,2.55,3.31,suv,Tue,2
410,14616,1190,night,Area_4,Area_10,cancelled_by_customer,17,,,2.83,4.28,sedan,Fri,1
411,18264,,morning,Area_10,Area_13,no_driver_found,8,,455,,4.82,suv,Tue,1
412,14086,,evening,Area_7,Area_8,no_driver_found,11,,420,,4.56,suv,Mon,2
413,12933,1697,morning,Area_17,Area_13,completed,6,15,201,3.02,4.01,mini,Wed,1.2
414,17088,1269,afternoon,Area_15,Area_16,completed,28,33,403,3.31,4.53,suv,Sat,1.5
415,19488,1553,evening,Area_17,Area_16,completed,19,23,258,3.29,4.62,suv,Fri,1
416,17037,1920,night,Area_2,Area_4,cancelled_by_customer,29,,,4.86,4.37,sedan,Thu,1.2
417,13797,1178,night,Area_14,Area_19,cancelled_by_customer,20,,100,3.09,4.89,suv,Sun,1.2
418,11754,1000,morning,Area_8,Area_4,cancelled_by_driver,7,,458,3.27,4.72,sedan,Sun,1.2
419,11412,1208,afternoon,Area_11,Area_10,completed,25,22,257,3.94,3.62,suv,Thu,1
420,16414,1026,night,Area_14,Area_16,completed,21,35,129,3.32,3.14,sedan,Thu,1
421,11907,1221,morning,Area_15,Area_13,cancelled_by_driver,13,,433,3.48,3.28,mini,Fri,1.5
422,19112,1764,night,Area_12,Area_14,completed,29,27,161,4.7,4.01,sedan,Sat,1
423,18633,1847,night,Area_17,Area_5,completed,18,17,351,4.18,3.27,suv,Tue,1.5
424,19928,1164,night,Area_6,Area_17,cancelled_by_driver,11,,404,2.5,3.75,mini,Tue,1
425,10512,1096,morning,Area_4,Area_2,completed,27,29,330,4.31,4.86,mini,Tue,1
426,14567,1881,morning,Area_1,Area_10,cancelled_by_driver,13,,307,2.77,3.47,mini,Fri,2
427,12809,1498,morning,Area_17,Area_5,completed,15,18,268,4.65,4.73,sedan,Tue,1.2
428,12410,1816,morning,Area_18,Area_10,cancelled_by_customer,11,,375,4.46,4.77,mini,Fri,1
429,10240,1933,evening,Area_15,Area_12,cancelled_by_customer,14,,263,3.34,4.66,mini,Sun,1.5
430,18313,1758,morning,Area_3,Area_11,completed,24,29,121,4.88,3.12,mini,Sat,1
431,16464,1709,afternoon,Area_14,Area_3,completed,28,36,370,2.61,4.73,suv,Mon,1.5
432,14011,1698,morning,Area_12,Area_8,cancelled_by_customer,20,,144,3.76,3.03,mini,Sun,1.5
433,11861,1433,evening,Area_13,Area_4,cancelled_by_customer,18,,,3.98,4.4,sedan,Mon,1
434,11067,1846,evening,Area_6,Area_19,completed,22,24,124,4.88,3.42,suv,Tue,1
435,18092,1333,evening,Area_5,Area_2,cancelled_by_driver,27,,457,4.95,3.76,sedan,Wed,1
436,10616,1042,evening,Area_2,Area_1,completed,13,18,230,4.56,4.39,mini,Fri,1.5
437,14078,1208,afternoon,Area_7,Area_10,cancelled_by_driver,11,,169,4.54,3.76,sedan,Wed,1.2
438,16257,1291,evening,Area_9,Area_15,cancelled_by_driver,21,,399,4.5,3.36,suv,Fri,1
439,10343,1428,afternoon,Area_1,Area_11,cancelled_by_driver,14,,104,3.1,3.77,sedan,Mon,1.2
440,13001,,morning,Area_2,Area_9,no_driver_found,8,,416,,4.16,suv,Fri,1
441,13504,1528,evening,Area_10,Area_13,cancelled_by_customer,21,,,3.25,4.2,mini,Sun,1.5
442,12905,1530,morning,Area_15,Area_11,completed,16,21,284,3.66,3.45,sedan,Mon,1
443,18834,1695,evening,Area_17,Area_18,completed,25,24,377,3.25,3.86,suv,Mon,1.2
444,19344,1829,night,Area_20,Area_4,completed,25,28,125,4.51,4.69,mini,Mon,1.5
445,14185,1665,afternoon,Area_8,Area_7,cancelled_by_driver,10,,479,4.15,3.44,sedan,Sun,1
446,19355,1560,afternoon,Area_20,Area_3,completed,24,24,332,4.03,4.61,sedan,Thu,1
447,19294,1086,evening,Area_2,Area_12,cancelled_by_driver,25,,491,2.63,3.04,mini,Sun,1
448,12831,1077,afternoon,Area_2,Area_20,completed,24,34,466,4.25,4.71,suv,Tue,1
449,15190,1999,night,Area_13,Area_4,completed,26,40,91,4.04,3.65,suv,Sat,1.5
450,11032,1534,morning,Area_5,Area_16,cancelled_by_customer,11,,148,3.58,3.33,suv,Wed,1
451,13723,1013,morning,Area_8,Area_11,completed,10,14,185,3.59,4.91,sedan,Thu,1.2
452,19057,1396,morning,Area_10,Area_17,completed,21,20,302,3.91,4.2,sedan,Fri,1.2
453,13518,,evening,Area_5,Area_19,no_driver_found,6,,91,,3.38,mini,Sun,1.5
454,17124,1751,morning,Area_11,Area_4,completed,14,26,87,3.46,4.01,sedan,Fri,1.5
455,15961,1555,morning,Area_20,Area_7,completed,13,10,489,2.59,3.95,suv,Sat,1.5
456,12007,1381,morning,Area_18,Area_6,completed,28,34,199,3.8,4.23,mini,Wed,2
457,18216,1543,evening,Area_20,Area_12,cancelled_by_customer,20,,377,3.76,4.54,suv,Sun,1
458,17164,1434,morning,Area_7,Area_8,completed,5,3,97,3.48,4.23,sedan,Tue,1
459,15720,1524,afternoon,Area_12,Area_10,completed,27,40,218,3.91,4.03,sedan,Wed,1.5
460,15533,1409,evening,Area_16,Area_1,completed,16,14,388,2.93,4.09,sedan,Fri,1
461,15092,1257,afternoon,Area_8,Area_12,completed,6,13,187,3.44,4.21,suv,Tue,2
462,10654,1692,night,Area_8,Area_9,completed,19,20,476,4.75,4.25,sedan,Sun,1.2
463,14516,1956,evening,Area_3,Area_15,completed,20,20,420,3.02,4.39,suv,Fri,1
464,16479,1615,afternoon,Area_17,Area_7,completed,12,21,230,3.35,4.97,suv,Fri,2
465,18388,1098,afternoon,Area_5,Area_16,completed,5,10,91,4.09,4.24,sedan,Sat,1
466,11223,1104,morning,Area_13,Area_16,completed,18,25,121,4.07,3.43,mini,Wed,1
467,18167,1003,morning,Area_6,Area_15,cancelled_by_customer,9,,300,3.21,3.61,mini,Sun,1
468,18963,1225,afternoon,Area_3,Area_9,cancelled_by_customer,25,,225,3.86,4.31,mini,Mon,1.5
469,10250,1367,morning,Area_10,Area_16,completed,16,17,433,2.92,3.71,suv,Wed,1
470,19089,1214,evening,Area_17,Area_6,cancelled_by_driver,27,,229,3.21,4.17,mini,Sun,1
471,15580,1696,evening,Area_15,Area_8,completed,20,27,177,3.67,3.72,suv,Wed,1.5
472,11334,1587,afternoon,Area_12,Area_4,completed,7,20,421,4.99,3.85,mini,Thu,1.5
473,18605,1402,night,Area_20,Area_15,completed,27,39,244,3.76,4.68,mini,Tue,1
474,16468,1545,morning,Area_20,Area_20,completed,23,32,379,2.92,3.67,suv,Tue,1
475,16747,1192,afternoon,Area_7,Area_5,completed,14,20,437,4.26,4.04,mini,Sun,1
476,13555,1295,evening,Area_17,Area_9,cancelled_by_customer,21,,,2.97,3.83,sedan,Mon,1
477,14025,1070,morning,Area_11,Area_17,cancelled_by_driver,8,,457,3.77,4.82,suv,Fri,1
478,15724,1942,night,Area_14,Area_20,completed,24,26,261,3.16,3.94,suv,Mon,1.5
479,14052,1435,night,Area_3,Area_9,completed,12,11,232,3.78,3.52,suv,Sun,1
480,10314,1041,afternoon,Area_17,Area_9,completed,21,19,354,2.73,3.32,mini,Mon,2
481,13459,1423,morning,Area_4,Area_19,completed,21,22,452,3.09,4.77,sedan,Mon,2
482,14893,1528,night,Area_9,Area_4,completed,23,33,404,4.98,4.22,suv,Wed,1.2
483,12772,1075,morning,Area_9,Area_15,cancelled_by_customer,28,,267,3.94,3.68,mini,Fri,1.5
484,19799,1988,evening,Area_7,Area_18,completed,20,30,495,4.66,3.28,sedan,Sun,1.2
485,19219,1731,evening,Area_18,Area_6,completed,13,18,279,4.9,3.5,suv,Thu,2
486,10087,1310,afternoon,Area_2,Area_11,cancelled_by_customer,18,,,2.8,3.46,mini,Mon,1
487,16606,1585,evening,Area_10,Area_5,completed,16,30,377,4.94,3.82,sedan,Thu,1
488,18061,1178,night,Area_9,Area_19,completed,27,30,198,3.73,4.97,sedan,Thu,1
489,14752,1331,evening,Area_5,Area_18,cancelled_by_customer,7,,,4.88,3.15,suv,Fri,1
490,13557,1722,evening,Area_7,Area_17,completed,24,26,290,4.26,3.43,suv,Wed,1
491,11164,1845,night,Area_8,Area_16,completed,26,25,135,4.44,4.72,suv,Sat,1.2
492,12581,1473,evening,Area_3,Area_17,completed,13,11,328,3.06,3.35,suv,Wed,1.5
493,19335,1524,night,Area_12,Area_5,completed,24,27,118,2.76,4.14,sedan,Mon,1
494,15235,1873,afternoon,Area_13,Area_3,completed,7,8,297,4.72,4.14,sedan,Wed,1.2
495,16539,1463,morning,Area_7,Area_13,completed,6,8,376,4.13,3.11,suv,Sun,1
496,18240,1368,night,Area_14,Area_6,cancelled_by_customer,10,,209,4.07,3.88,mini,Sat,1.5
497,18273,1687,night,Area_18,Area_6,completed,26,27,322,3.86,3.27,suv,Mon,1
498,17959,1659,morning,Area_2,Area_2,completed,17,22,394,3.59,3.26,mini,Wed,2
499,16030,1564,afternoon,Area_7,Area_10,cancelled_by_driver,19,,132,3.47,4.64,sedan,Sun,1
500,16240,,evening,Area_19,Area_7,no_driver_found,8,,461,,4.86,sedan,Tue,1
501,12658,1446,morning,Area_7,Area_6,completed,18,16,170,4.2,4.76,suv,Sun,1
502,12824,1959,afternoon,Area_11,Area_6,cancelled_by_customer,24,,270,4.57,4.4,sedan,Tue,1
503,18880,,afternoon,Area_10,Area_18,no_driver_found,16,,243,,4.95,suv,Tue,1.2
504,18450,1256,evening,Area_13,Area_6,cancelled_by_customer,16,,,2.81,4.31,suv,Sun,1
505,15336,,night,Area_11,Area_2,no_driver_found,26,,234,,3.84,suv,Mon,1.5
506,15785,1776,evening,Area_8,Area_19,completed,26,30,137,4.08,4.05,sedan,Fri,1.2
507,14468,1411,evening,Area_13,Area_5,cancelled_by_customer,26,,,4.6,3.03,mini,Mon,1.2
508,10282,1041,afternoon,Area_13,Area_19,completed,21,28,299,4.22,4.79,sedan,Sat,1.5
509,19017,1325,afternoon,Area_1,Area_10,cancelled_by_customer,14,,232,4.53,4.16,sedan,Tue,1
510,13549,1627,night,Area_5,Area_20,completed,11,23,291,3.29,4.92,mini,Sun,1.2
511,13642,1975,evening,Area_12,Area_13,cancelled_by_customer,17,,,4.4,4,mini,Wed,1
512,11098,1393,morning,Area_2,Area_11,completed,5,16,297,3.62,3.81,sedan,Tue,1
513,16014,1001,afternoon,Area_7,Area_7,completed,7,15,86,2.99,4.89,suv,Thu,1.5
514,19807,1728,evening,Area_13,Area_1,cancelled_by_driver,28,,114,2.73,3.29,sedan,Wed,1
515,11487,1465,evening,Area_11,Area_13,completed,24,25,260,2.72,3.47,mini,Tue,1.2
516,14766,1187,evening,Area_12,Area_7,cancelled_by_driver,19,,118,2.93,3.86,suv,Mon,1
517,11537,1494,afternoon,Area_2,Area_20,completed,20,30,477,4.96,4.37,suv,Mon,2
518,18697,,evening,Area_16,Area_4,no_driver_found,16,,108,,3.62,sedan,Tue,1
519,19244,,night,Area_10,Area_9,no_driver_found,21,,496,,3.54,mini,Tue,1
520,14157,1269,evening,Area_10,Area_15,completed,8,22,321,4.56,3.47,sedan,Sat,1
521,19307,,morning,Area_20,Area_16,no_driver_found,29,,392,,4.33,mini,Thu,1
522,19244,1203,evening,Area_5,Area_13,cancelled_by_driver,13,,313,3.25,3.2,suv,Tue,1
523,19608,1470,afternoon,Area_2,Area_3,completed,18,18,104,4.77,3.28,sedan,Fri,1.5
524,11353,1811,morning,Area_12,Area_15,cancelled_by_driver,6,,431,4.61,3.89,suv,Sun,1
525,15317,1407,afternoon,Area_7,Area_6,cancelled_by_driver,26,,134,2.59,4.27,suv,Thu,1
526,14651,1615,evening,Area_17,Area_4,cancelled_by_customer,6,,,3.54,3.29,sedan,Fri,1.2
527,16862,1842,morning,Area_8,Area_2,completed,29,40,408,4.29,4.33,suv,Sun,1
528,17776,1978,night,Area_19,Area_18,cancelled_by_driver,14,,492,4.3,3.89,suv,Sun,1
529,15738,1672,afternoon,Area_8,Area_5,completed,14,15,256,3.15,4.73,suv,Mon,1
530,10677,1645,afternoon,Area_16,Area_13,completed,11,8,233,2.83,3.58,sedan,Tue,1
531,19493,1909,evening,Area_10,Area_17,completed,27,29,229,3.72,4.87,suv,Sun,1
532,15153,1185,afternoon,Area_13,Area_9,completed,14,19,158,4.63,4.87,suv,Sat,1
533,10120,1650,afternoon,Area_6,Area_16,completed,21,20,289,2.94,4.3,sedan,Thu,2
534,19621,1098,evening,Area_18,Area_12,cancelled_by_driver,17,,376,3.12,4.98,suv,Sun,1
535,11238,1754,night,Area_16,Area_15,cancelled_by_customer,14,,,2.76,4.4,sedan,Sat,1
536,17766,1805,night,Area_3,Area_14,completed,29,41,400,4.08,4.8,mini,Mon,1
537,14326,1755,morning,Area_6,Area_12,cancelled_by_customer,8,,,4.77,3.17,sedan,Sat,1.5
538,15796,1422,night,Area_9,Area_11,cancelled_by_customer,9,,178,3.44,4.93,suv,Thu,1.2
539,10340,1940,evening,Area_2,Area_8,completed,13,12,81,4.56,3.03,mini,Thu,1.2
540,17727,1012,afternoon,Area_18,Area_2,completed,29,31,248,4.12,3.34,mini,Mon,1
541,11438,1467,night,Area_5,Area_2,completed,26,29,284,2.8,4.24,mini,Sat,1
542,10727,1991,night,Area_20,Area_16,completed,22,30,284,4.64,3.2,suv,Thu,1.5
543,13401,1168,morning,Area_18,Area_13,cancelled_by_driver,22,,94,4.1,3.47,sedan,Mon,1
